,exterior_2nd_asphshn,exterior_2nd_brk cmn,exterior_2nd_brkface,exterior_2nd_cblock,exterior_2nd_cmentbd,exterior_2nd_hdboard,exterior_2nd_imstucc,exterior_2nd_metalsd,exterior_2nd_plywood,exterior_2nd_stone,exterior_2nd_stucco,exterior_2nd_vinylsd,exterior_2nd_wd sdng,exterior_2nd_wd shng,mas_vnr_type_brkcmn,mas_vnr_type_brkface,mas_vnr_type_none,mas_vnr_type_stone,exter_qual_fa,exter_qual_gd,exter_qual_ta,foundation_cblock,foundation_pconc,foundation_slab,foundation_stone,foundation_wood,bsmt_exposure_av,bsmt_exposure_gd,bsmt_exposure_mn,bsmt_exposure_no,bsmtfin_type_1_alq,bsmtfin_type_1_blq,bsmtfin_type_1_glq,bsmtfin_type_1_lwq,bsmtfin_type_1_rec,bsmtfin_type_1_unf,heating_qc_fa,heating_qc_gd,heating_qc_po,heating_qc_ta,kitchen_qual_fa,kitchen_qual_gd,kitchen_qual_ta,neighborhood_blueste,neighborhood_brdale,neighborhood_brkside,neighborhood_clearcr,neighborhood_collgcr,neighborhood_crawfor,neighborhood_edwards,neighborhood_gilbert,neighborhood_greens,neighborhood_grnhill,neighborhood_idotrr,neighborhood_landmrk,neighborhood_meadowv,neighborhood_mitchel,neighborhood_names,neighborhood_noridge,neighborhood_npkvill,neighborhood_nridght,neighborhood_nwames,neighborhood_oldtown,neighborhood_sawyer,neighborhood_sawyerw,neighborhood_somerst,neighborhood_stonebr,neighborhood_swisu,neighborhood_timber,neighborhood_veenker,bldg_type_2fmcon,bldg_type_duplex,bldg_type_twnhs,bldg_type_twnhse,house_style_1.5unf,house_style_1story,house_style_2.5fin,house_style_2.5unf,house_style_2story,house_style_sfoyer,house_style_slvl,exterior_1st_asphshn,exterior_1st_brkcomm,exterior_1st_brkface,exterior_1st_cblock,exterior_1st_cemntbd,exterior_1st_hdboard,exterior_1st_imstucc,exterior_1st_metalsd,exterior_1st_plywood,exterior_1st_stone,exterior_1st_stucco,exterior_1st_vinylsd,exterior_1st_wd sdng,exterior_1st_wdshing,garage_finish_fin,garage_finish_rfn,garage_finish_unf,garage_type_2types,garage_type_attchd,garage_type_basment,garage_type_builtin,garage_type_carport,garage_type_detchd,fireplace_qu_fa,fireplace_qu_gd,fireplace_qu_none,fireplace_qu_po,fireplace_qu_ta,saleprice,overall_qual,gr_liv_area,garage_area,garage_cars,total_bsmt_sf,1st_flr_sf,year_built,year_remod/add,garage_yr_blt,full_bath,overall_qual^2,overall_qual gr_liv_area,overall_qual garage_area,overall_qual garage_cars,overall_qual total_bsmt_sf,overall_qual 1st_flr_sf,overall_qual year_built,overall_qual year_remod/add,overall_qual garage_yr_blt,overall_qual full_bath,gr_liv_area^2,gr_liv_area garage_area,gr_liv_area garage_cars,gr_liv_area total_bsmt_sf,gr_liv_area 1st_flr_sf,gr_liv_area year_built,gr_liv_area year_remod/add,gr_liv_area garage_yr_blt,gr_liv_area full_bath,garage_area^2,garage_area garage_cars,garage_area total_bsmt_sf,garage_area 1st_flr_sf,garage_area year_built,garage_area year_remod/add,garage_area garage_yr_blt,garage_area full_bath,garage_cars^2,garage_cars total_bsmt_sf,garage_cars 1st_flr_sf,garage_cars year_built,garage_cars year_remod/add,garage_cars garage_yr_blt,garage_cars full_bath,total_bsmt_sf^2,total_bsmt_sf 1st_flr_sf,total_bsmt_sf year_built,total_bsmt_sf year_remod/add,total_bsmt_sf garage_yr_blt,total_bsmt_sf full_bath,1st_flr_sf^2,1st_flr_sf year_built,1st_flr_sf year_remod/add,1st_flr_sf garage_yr_blt,1st_flr_sf full_bath,year_built^2,year_built year_remod/add,year_built garage_yr_blt,year_built full_bath,year_remod/add^2,year_remod/add garage_yr_blt,year_remod/add full_bath,garage_yr_blt^2,garage_yr_blt full_bath,full_bath^2
1293,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,292500,7.0,2840.0,1314.0,4.0,1420.0,1420.0,1978.0,1978.0,1978.0,2.0,49.0,19880.0,9198.0,28.0,9940.0,9940.0,13846.0,13846.0,13846.0,14.0,8065600.0,3731760.0,11360.0,4032800.0,4032800.0,5617520.0,5617520.0,5617520.0,5680.0,1726596.0,5256.0,1865880.0,1865880.0,2599092.0,2599092.0,2599092.0,2628.0,16.0,5680.0,5680.0,7912.0,7912.0,7912.0,8.0,2016400.0,2016400.0,2808760.0,2808760.0,2808760.0,2840.0,2016400.0,2808760.0,2808760.0,2808760.0,2840.0,3912484.0,3912484.0,3912484.0,3956.0,3912484.0,3912484.0,3956.0,3912484.0,3956.0,4.0
1294,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,106000,6.0,987.0,280.0,1.0,483.0,483.0,1970.0,1970.0,1987.0,1.0,36.0,5922.0,1680.0,6.0,2898.0,2898.0,11820.0,11820.0,11922.0,6.0,974169.0,276360.0,987.0,476721.0,476721.0,1944390.0,1944390.0,1961169.0,987.0,78400.0,280.0,135240.0,135240.0,551600.0,551600.0,556360.0,280.0,1.0,483.0,483.0,1970.0,1970.0,1987.0,1.0,233289.0,233289.0,951510.0,951510.0,959721.0,483.0,233289.0,951510.0,951510.0,959721.0,483.0,3880900.0,3880900.0,3914390.0,1970.0,3880900.0,3914390.0,1970.0,3948169.0,1987.0,1.0
1295,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,85000,4.0,756.0,440.0,2.0,660.0,756.0,1927.0,1950.0,1945.0,1.0,16.0,3024.0,1760.0,8.0,2640.0,3024.0,7708.0,7800.0,7780.0,4.0,571536.0,332640.0,1512.0,498960.0,571536.0,1456812.0,1474200.0,1470420.0,756.0,193600.0,880.0,290400.0,332640.0,847880.0,858000.0,855800.0,440.0,4.0,1320.0,1512.0,3854.0,3900.0,3890.0,2.0,435600.0,498960.0,1271820.0,1287000.0,1283700.0,660.0,571536.0,1456812.0,1474200.0,1470420.0,756.0,3713329.0,3757650.0,3748015.0,1927.0,3802500.0,3792750.0,1950.0,3783025.0,1945.0,1.0
1296,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,286500,8.0,1712.0,701.0,3.0,1712.0,1712.0,2002.0,2003.0,2002.0,2.0,64.0,13696.0,5608.0,24.0,13696.0,13696.0,16016.0,16024.0,16016.0,16.0,2930944.0,1200112.0,5136.0,2930944.0,2930944.0,3427424.0,3429136.0,3427424.0,3424.0,491401.0,2103.0,1200112.0,1200112.0,1403402.0,1404103.0,1403402.0,1402.0,9.0,5136.0,5136.0,6006.0,6009.0,6006.0,6.0,2930944.0,2930944.0,3427424.0,3429136.0,3427424.0,3424.0,2930944.0,3427424.0,3429136.0,3427424.0,3424.0,4008004.0,4010006.0,4008004.0,4004.0,4012009.0,4010006.0,4006.0,4008004.0,4004.0,4.0
1297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,127500,6.0,1069.0,440.0,2.0,1069.0,1069.0,1977.0,1977.0,1977.0,2.0,36.0,6414.0,2640.0,12.0,6414.0,6414.0,11862.0,11862.0,11862.0,12.0,1142761.0,470360.0,2138.0,1142761.0,1142761.0,2113413.0,2113413.0,2113413.0,2138.0,193600.0,880.0,470360.0,470360.0,869880.0,869880.0,869880.0,880.0,4.0,2138.0,2138.0,3954.0,3954.0,3954.0,4.0,1142761.0,1142761.0,2113413.0,2113413.0,2113413.0,2138.0,1142761.0,2113413.0,2113413.0,2113413.0,2138.0,3908529.0,3908529.0,3908529.0,3954.0,3908529.0,3908529.0,3954.0,3908529.0,3954.0,4.0
1298,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,210400,7.0,1335.0,575.0,2.0,1335.0,1335.0,2006.0,2007.0,2007.0,2.0,49.0,9345.0,4025.0,14.0,9345.0,9345.0,14042.0,14049.0,14049.0,14.0,1782225.0,767625.0,2670.0,1782225.0,1782225.0,2678010.0,2679345.0,2679345.0,2670.0,330625.0,1150.0,767625.0,767625.0,1153450.0,1154025.0,1154025.0,1150.0,4.0,2670.0,2670.0,4012.0,4014.0,4014.0,4.0,1782225.0,1782225.0,2678010.0,2679345.0,2679345.0,2670.0,1782225.0,2678010.0,2679345.0,2679345.0,2670.0,4024036.0,4026042.0,4026042.0,4012.0,4028049.0,4028049.0,4014.0,4028049.0,4014.0,4.0
1299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,274000,8.0,1518.0,588.0,2.0,1518.0,1518.0,2003.0,2004.0,2003.0,1.0,64.0,12144.0,4704.0,16.0,12144.0,12144.0,16024.0,16032.0,16024.0,8.0,2304324.0,892584.0,3036.0,2304324.0,2304324.0,3040554.0,3042072.0,3040554.0,1518.0,345744.0,1176.0,892584.0,892584.0,1177764.0,1178352.0,1177764.0,588.0,4.0,3036.0,3036.0,4006.0,4008.0,4006.0,2.0,2304324.0,2304324.0,3040554.0,3042072.0,3040554.0,1518.0,2304324.0,3040554.0,3042072.0,3040554.0,1518.0,4012009.0,4014012.0,4012009.0,2003.0,4016016.0,4014012.0,2004.0,4012009.0,2003.0,1.0
1300,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,264966,8.0,1780.0,612.0,2.0,920.0,920.0,2007.0,2007.0,2007.0,2.0,64.0,14240.0,4896.0,16.0,7360.0,7360.0,16056.0,16056.0,16056.0,16.0,3168400.0,1089360.0,3560.0,1637600.0,1637600.0,3572460.0,3572460.0,3572460.0,3560.0,374544.0,1224.0,563040.0,563040.0,1228284.0,1228284.0,1228284.0,1224.0,4.0,1840.0,1840.0,4014.0,4014.0,4014.0,4.0,846400.0,846400.0,1846440.0,1846440.0,1846440.0,1840.0,846400.0,1846440.0,1846440.0,1846440.0,1840.0,4028049.0,4028049.0,4028049.0,4014.0,4028049.0,4028049.0,4014.0,4028049.0,4014.0,4.0
1301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,50000,4.0,1484.0,264.0,1.0,771.0,866.0,1910.0,1950.0,1910.0,2.0,16.0,5936.0,1056.0,4.0,3084.0,3464.0,7640.0,7800.0,7640.0,8.0,2202256.0,391776.0,1484.0,1144164.0,1285144.0,2834440.0,2893800.0,2834440.0,2968.0,69696.0,264.0,203544.0,228624.0,504240.0,514800.0,504240.0,528.0,1.0,771.0,866.0,1910.0,1950.0,1910.0,2.0,594441.0,667686.0,1472610.0,1503450.0,1472610.0,1542.0,749956.0,1654060.0,1688700.0,1654060.0,1732.0,3648100.0,3724500.0,3648100.0,3820.0,3802500.0,3724500.0,3900.0,3648100.0,3820.0,4.0
1302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,139000,5.0,1652.0,416.0,1.0,686.0,966.0,1915.0,1950.0,1961.0,2.0,25.0,8260.0,2080.0,5.0,3430.0,4830.0,9575.0,9750.0,9805.0,10.0,2729104.0,687232.0,1652.0,1133272.0,1595832.0,3163580.0,3221400.0,3239572.0,3304.0,173056.0,416.0,285376.0,401856.0,796640.0,811200.0,815776.0,832.0,1.0,686.0,966.0,1915.0,1950.0,1961.0,2.0,470596.0,662676.0,1313690.0,1337700.0,1345246.0,1372.0,933156.0,1849890.0,1883700.0,1894326.0,1932.0,3667225.0,3734250.0,3755315.0,3830.0,3802500.0,3823950.0,3900.0,3845521.0,3922.0,4.0
1303,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,300000,7.0,2503.0,564.0,2.0,1223.0,1271.0,1990.0,1990.0,1990.0,2.0,49.0,17521.0,3948.0,14.0,8561.0,8897.0,13930.0,13930.0,13930.0,14.0,6265009.0,1411692.0,5006.0,3061169.0,3181313.0,4980970.0,4980970.0,4980970.0,5006.0,318096.0,1128.0,689772.0,716844.0,1122360.0,1122360.0,1122360.0,1128.0,4.0,2446.0,2542.0,3980.0,3980.0,3980.0,4.0,1495729.0,1554433.0,2433770.0,2433770.0,2433770.0,2446.0,1615441.0,2529290.0,2529290.0,2529290.0,2542.0,3960100.0,3960100.0,3960100.0,3980.0,3960100.0,3960100.0,3980.0,3960100.0,3980.0,4.0
1304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,345000,8.0,2704.0,538.0,2.0,1952.0,2000.0,1972.0,1995.0,1972.0,2.0,64.0,21632.0,4304.0,16.0,15616.0,16000.0,15776.0,15960.0,15776.0,16.0,7311616.0,1454752.0,5408.0,5278208.0,5408000.0,5332288.0,5394480.0,5332288.0,5408.0,289444.0,1076.0,1050176.0,1076000.0,1060936.0,1073310.0,1060936.0,1076.0,4.0,3904.0,4000.0,3944.0,3990.0,3944.0,4.0,3810304.0,3904000.0,3849344.0,3894240.0,3849344.0,3904.0,4000000.0,3944000.0,3990000.0,3944000.0,4000.0,3888784.0,3934140.0,3888784.0,3944.0,3980025.0,3934140.0,3990.0,3888784.0,3944.0,4.0
1305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,228000,8.0,1592.0,484.0,2.0,1556.0,1592.0,1994.0,1995.0,1994.0,2.0,64.0,12736.0,3872.0,16.0,12448.0,12736.0,15952.0,15960.0,15952.0,16.0,2534464.0,770528.0,3184.0,2477152.0,2534464.0,3174448.0,3176040.0,3174448.0,3184.0,234256.0,968.0,753104.0,770528.0,965096.0,965580.0,965096.0,968.0,4.0,3112.0,3184.0,3988.0,3990.0,3988.0,4.0,2421136.0,2477152.0,3102664.0,3104220.0,3102664.0,3112.0,2534464.0,3174448.0,3176040.0,3174448.0,3184.0,3976036.0,3978030.0,3976036.0,3988.0,3980025.0,3978030.0,3990.0,3976036.0,3988.0,4.0
1306,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,165500,7.0,1394.0,400.0,2.0,384.0,754.0,2003.0,2003.0,2003.0,2.0,49.0,9758.0,2800.0,14.0,2688.0,5278.0,14021.0,14021.0,14021.0,14.0,1943236.0,557600.0,2788.0,535296.0,1051076.0,2792182.0,2792182.0,2792182.0,2788.0,160000.0,800.0,153600.0,301600.0,801200.0,801200.0,801200.0,800.0,4.0,768.0,1508.0,4006.0,4006.0,4006.0,4.0,147456.0,289536.0,769152.0,769152.0,769152.0,768.0,568516.0,1510262.0,1510262.0,1510262.0,1508.0,4012009.0,4012009.0,4012009.0,4006.0,4012009.0,4012009.0,4006.0,4012009.0,4006.0,4.0
1307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,107000,4.0,1328.0,210.0,1.0,686.0,810.0,1925.0,1950.0,1940.0,1.0,16.0,5312.0,840.0,4.0,2744.0,3240.0,7700.0,7800.0,7760.0,4.0,1763584.0,278880.0,1328.0,911008.0,1075680.0,2556400.0,2589600.0,2576320.0,1328.0,44100.0,210.0,144060.0,170100.0,404250.0,409500.0,407400.0,210.0,1.0,686.0,810.0,1925.0,1950.0,1940.0,1.0,470596.0,555660.0,1320550.0,1337700.0,1330840.0,686.0,656100.0,1559250.0,1579500.0,1571400.0,810.0,3705625.0,3753750.0,3734500.0,1925.0,3802500.0,3783000.0,1950.0,3763600.0,1940.0,1.0
1308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,286000,8.0,1593.0,682.0,2.0,1593.0,1593.0,2001.0,2002.0,2001.0,1.0,64.0,12744.0,5456.0,16.0,12744.0,12744.0,16008.0,16016.0,16008.0,8.0,2537649.0,1086426.0,3186.0,2537649.0,2537649.0,3187593.0,3189186.0,3187593.0,1593.0,465124.0,1364.0,1086426.0,1086426.0,1364682.0,1365364.0,1364682.0,682.0,4.0,3186.0,3186.0,4002.0,4004.0,4002.0,2.0,2537649.0,2537649.0,3187593.0,3189186.0,3187593.0,1593.0,2537649.0,3187593.0,3189186.0,3187593.0,1593.0,4004001.0,4006002.0,4004001.0,2001.0,4008004.0,4006002.0,2002.0,4004001.0,2001.0,1.0
1309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34900,4.0,720.0,0.0,0.0,720.0,720.0,1920.0,1950.0,1925.2932369643781,1.0,16.0,2880.0,0.0,0.0,2880.0,2880.0,7680.0,7800.0,7701.172947857513,4.0,518400.0,0.0,0.0,518400.0,518400.0,1382400.0,1404000.0,1386211.1306143522,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518400.0,518400.0,1382400.0,1404000.0,1386211.1306143522,720.0,518400.0,1382400.0,1404000.0,1386211.1306143522,720.0,3686400.0,3744000.0,3696563.014971606,1920.0,3802500.0,3754321.8120805374,1950.0,3706754.048300773,1925.2932369643781,1.0
1310,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,115000,5.0,912.0,288.0,1.0,912.0,912.0,1964.0,1964.0,1964.0,1.0,25.0,4560.0,1440.0,5.0,4560.0,4560.0,9820.0,9820.0,9820.0,5.0,831744.0,262656.0,912.0,831744.0,831744.0,1791168.0,1791168.0,1791168.0,912.0,82944.0,288.0,262656.0,262656.0,565632.0,565632.0,565632.0,288.0,1.0,912.0,912.0,1964.0,1964.0,1964.0,1.0,831744.0,831744.0,1791168.0,1791168.0,1791168.0,912.0,831744.0,1791168.0,1791168.0,1791168.0,912.0,3857296.0,3857296.0,3857296.0,1964.0,3857296.0,3857296.0,1964.0,3857296.0,1964.0,1.0
1311,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,215000,8.0,1456.0,400.0,2.0,1273.0,1456.0,2003.0,2003.0,2003.0,2.0,64.0,11648.0,3200.0,16.0,10184.0,11648.0,16024.0,16024.0,16024.0,16.0,2119936.0,582400.0,2912.0,1853488.0,2119936.0,2916368.0,2916368.0,2916368.0,2912.0,160000.0,800.0,509200.0,582400.0,801200.0,801200.0,801200.0,800.0,4.0,2546.0,2912.0,4006.0,4006.0,4006.0,4.0,1620529.0,1853488.0,2549819.0,2549819.0,2549819.0,2546.0,2119936.0,2916368.0,2916368.0,2916368.0,2912.0,4012009.0,4012009.0,4012009.0,4006.0,4012009.0,4012009.0,4006.0,4012009.0,4006.0,4.0
1312,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,179900,7.0,1944.0,216.0,1.0,672.0,1272.0,1915.0,1994.0,1915.0,2.0,49.0,13608.0,1512.0,7.0,4704.0,8904.0,13405.0,13958.0,13405.0,14.0,3779136.0,419904.0,1944.0,1306368.0,2472768.0,3722760.0,3876336.0,3722760.0,3888.0,46656.0,216.0,145152.0,274752.0,413640.0,430704.0,413640.0,432.0,1.0,672.0,1272.0,1915.0,1994.0,1915.0,2.0,451584.0,854784.0,1286880.0,1339968.0,1286880.0,1344.0,1617984.0,2435880.0,2536368.0,2435880.0,2544.0,3667225.0,3818510.0,3667225.0,3830.0,3976036.0,3818510.0,3988.0,3667225.0,3830.0,4.0
1313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,212000,8.0,1502.0,528.0,2.0,1488.0,1502.0,1985.0,1985.0,1985.0,1.0,64.0,12016.0,4224.0,16.0,11904.0,12016.0,15880.0,15880.0,15880.0,8.0,2256004.0,793056.0,3004.0,2234976.0,2256004.0,2981470.0,2981470.0,2981470.0,1502.0,278784.0,1056.0,785664.0,793056.0,1048080.0,1048080.0,1048080.0,528.0,4.0,2976.0,3004.0,3970.0,3970.0,3970.0,2.0,2214144.0,2234976.0,2953680.0,2953680.0,2953680.0,1488.0,2256004.0,2981470.0,2981470.0,2981470.0,1502.0,3940225.0,3940225.0,3940225.0,1985.0,3940225.0,3940225.0,1985.0,3940225.0,1985.0,1.0
